lumpy,x,y,cld,dtr,frs,pet,pre,tmn
0,75.25,56.25,50.0,8.1,31.0,0.0,5.1,-26.2
0,94.75,31.25,38.5,14.3,31.0,1.2,1.6,-16.8
0,127.75,42.25,25.8,12.4,31.0,0.5,1.6,-26.8
0,104.75,61.25,73.5,9.4,31.0,0.0,10.2,-38.6
1,23.598571,40.268026,69.8,6.5,10.78,0.9,53.7,2.7
0,56.75,29.25,42.1,15.7,26.96,2.1,29.5,-5.7
0,92.25,30.75,38.5,16.2,31.0,1.2,0.0,-20.9
0,95.75,16.75,26.0,12.1,0.0,3.4,3.9,19.6
0,106.75,31.75,74.4,5.5,18.19,0.9,11.6,-0.1
0,82.75,44.75,44.6,10.7,31.0,0.1,9.8,-23.8
0,89.25,37.25,38.1,14.8,31.0,0.8,0.6,-24.8
0,104.75,20.75,72.0,4.2,0.0,2.0,24.4,12.2
1,22.694263,41.295021,77.1,6.9,22.97,0.6,27.7,-2.0
0,119.25,67.25,67.4,6.9,31.0,0.0,12.5,-37.3
0,79.25,34.25,57.5,14.0,31.0,0.7,4.0,-26.5
0,89.25,62.25,80.0,7.7,31.0,0.0,24.5,-29.2
0,38.25,33.25,49.0,10.8,11.29,1.5,11.6,2.5
0,99.75,29.25,40.0,16.1,30.99,1.5,2.9,-13.7
0,54.75,62.25,75.9,6.4,31.0,0.0,53.3,-18.5
0,101.75,72.25,48.8,6.5,31.0,0.0,30.2,-31.2
0,112.75,49.75,20.4,12.6,31.0,0.1,0.3,-31.0
0,125.75,50.75,27.7,13.5,31.0,0.0,2.4,-31.6
0,52.25,28.75,41.3,10.7,4.84,1.9,109.8,5.3
0,157.25,64.25,77.7,8.6,31.0,0.1,17.2,-34.5
0,122.75,71.25,63.9,5.9,31.0,0.0,18.8,-41.0
0,78.25,9.25,47.5,7.8,0.0,4.0,22.6,22.8
1,42.719268,41.668965,66.4,9.8,30.78,0.5,62.8,-12.1
0,26.75,41.75,78.0,7.2,18.71,0.7,44.1,-0.3
0,93.25,54.75,60.9,10.1,31.0,0.1,8.8,-30.9
0,129.75,43.75,39.4,10.1,31.0,0.4,0.5,-25.4
0,93.25,58.25,72.4,7.9,31.0,0.0,13.4,-29.0
0,86.75,39.75,36.2,13.7,31.0,0.5,0.0,-17.3
0,116.75,65.75,76.7,7.7,31.0,0.0,11.3,-36.5
0,49.75,62.25,75.8,6.8,31.0,0.0,39.5,-18.2
0,44.25,22.25,42.3,12.1,0.0,3.6,8.0,11.4
0,118.25,43.75,24.6,9.5,31.0,0.6,0.6,-22.8
0,74.25,69.75,85.5,6.9,31.0,0.0,23.8,-25.9
1,50.441284,53.011447,71.2,6.2,31.0,0.1,44.6,-15.4
0,119.25,55.25,52.9,13.4,31.0,0.0,0.9,-38.1
1,45.0515,46.4806,80.9,6.0,27.67,0.3,11.5,-6.5
1,22.381053,41.741468,81.1,6.7,23.8,0.6,25.3,-2.7
0,24.25,42.25,83.2,6.8,25.04,0.6,31.4,-3.8
0,80.25,40.25,44.8,13.3,31.0,0.4,0.1,-15.6
0,78.75,36.25,55.7,12.6,31.0,0.6,3.4,-24.6
0,124.25,42.75,24.6,10.9,31.0,0.3,1.0,-21.9
0,118.75,37.25,33.6,9.6,29.72,1.2,0.9,-9.4
0,111.75,35.75,41.8,10.5,30.3,1.3,1.1,-10.6
0,89.25,63.25,82.9,6.8,31.0,0.0,22.4,-29.7
1,23.266389,42.848333,88.0,6.3,25.99,0.6,27.4,-4.7
0,47.25,26.75,42.1,10.3,0.0,3.2,33.5,10.3
0,96.75,26.75,27.6,12.1,2.45,1.7,33.5,6.7
0,113.25,76.25,63.8,6.3,31.0,0.0,9.0,-40.2
0,109.75,73.25,63.1,5.9,31.0,0.0,28.8,-35.9
1,47.5462,40.5774,69.9,7.4,17.39,0.7,24.3,0.2
0,63.25,59.75,64.6,7.4,31.0,0.0,19.4,-21.4
0,125.75,42.25,14.7,13.9,31.0,0.4,2.4,-25.6
0,45.75,32.75,42.6,11.1,3.06,1.7,33.5,6.3
0,64.75,63.25,74.2,7.1,31.0,0.0,21.4,-23.5
0,99.75,31.25,43.0,17.9,31.0,1.2,2.5,-18.6
0,56.75,33.25,47.0,12.9,12.6,1.5,12.8,2.0
0,38.75,50.75,79.8,5.0,29.83,0.3,33.6,-9.6
0,95.75,39.75,32.5,14.8,31.0,0.7,0.5,-25.4
0,111.25,29.75,74.3,5.8,20.27,1.1,19.1,-0.9
0,171.75,64.75,57.7,9.7,31.0,0.0,26.5,-27.3
0,87.75,44.25,36.8,8.6,31.0,0.0,6.0,-21.5
0,60.25,66.25,68.8,8.1,31.0,0.0,27.5,-22.8
0,27.25,22.75,21.1,16.9,4.64,3.3,1.0,5.4
1,34.984138,32.636246,57.2,8.1,0.15,1.7,114.1,9.2
0,106.75,64.25,73.5,8.6,31.0,0.0,10.5,-36.4
1,20.267379,40.785355,78.0,7.3,23.68,0.8,93.4,-2.6
0,107.25,12.25,51.1,9.1,0.0,3.2,15.7,18.0
0,39.25,46.75,80.2,5.5,26.68,0.4,45.9,-5.4
1,118.03782,36.30166,35.0,9.6,30.12,1.5,0.0,-10.2
0,41.75,33.25,40.8,11.8,8.31,1.7,19.5,3.7
0,80.75,30.75,52.3,14.3,31.0,1.1,11.9,-19.4
0,82.75,63.75,88.0,6.6,31.0,0.0,20.9,-26.7
1,47.5374,40.4932,68.5,7.6,12.86,0.8,19.8,1.9
0,63.25,68.25,84.3,6.9,31.0,0.1,16.7,-24.8
0,95.75,61.25,74.6,7.8,31.0,0.0,18.2,-35.0
0,122.75,54.75,53.9,13.0,31.0,0.0,2.7,-36.5
0,87.25,45.25,39.0,9.0,31.0,0.0,6.5,-22.2
0,100.75,29.25,41.3,17.8,30.88,1.7,3.0,-12.6
1,20.006977,42.258799,82.0,6.0,26.09,0.7,71.6,-4.8
0,43.75,59.75,86.4,6.5,31.0,0.0,44.5,-16.3
0,126.25,59.25,86.2,6.3,31.0,0.0,15.8,-30.9
0,53.75,44.75,69.7,8.6,29.93,0.6,12.5,-9.8
0,99.25,33.75,40.8,16.2,31.0,0.9,1.4,-22.6
0,42.25,26.25,42.4,12.5,0.23,3.6,5.2,9.0
0,97.25,70.25,61.7,6.9,31.0,0.1,26.2,-33.5
0,85.25,37.75,40.5,14.9,31.0,0.6,0.5,-17.1
0,68.25,53.25,40.1,8.7,31.0,0.0,2.7,-25.8
0,101.75,36.75,37.6,14.9,31.0,0.9,1.7,-17.2
0,128.75,42.75,36.6,11.8,31.0,0.5,0.4,-26.7
0,37.75,31.75,41.0,11.3,6.49,2.0,4.7,4.5
0,87.75,70.75,75.6,7.4,31.0,0.0,28.0,-28.9
1,63.7378,54.272,41.7,8.9,31.0,0.0,4.4,-23.3
1,35.384376,37.073732,61.4,6.7,2.31,1.4,176.7,6.8
0,109.25,69.75,66.2,7.4,31.0,0.0,17.2,-37.4
1,35.271729,32.348894,54.0,8.3,0.74,1.7,102.9,8.2
0,40.75,60.25,90.4,6.8,31.0,0.0,48.6,-16.2
0,39.25,52.25,79.2,5.5,30.45,0.2,40.8,-11.0
0,106.75,59.75,74.4,9.4,31.0,0.0,9.7,-38.1
0,88.75,63.25,82.9,6.8,31.0,0.0,22.8,-29.1
0,78.75,62.75,86.1,6.8,31.0,0.0,20.6,-25.4
0,134.25,44.75,39.8,7.3,31.0,0.3,9.2,-21.7
0,101.25,22.75,48.9,10.1,2.17,1.9,40.3,6.9
0,128.75,60.75,83.8,6.3,31.0,0.0,8.5,-38.2
0,21.75,40.25,64.3,7.2,24.15,0.6,50.7,-3.0
0,131.75,46.75,37.3,9.1,31.0,0.1,4.8,-24.5
0,117.75,51.25,32.1,12.0,31.0,0.1,1.1,-36.2
0,155.75,70.75,80.7,8.9,31.0,0.0,15.7,-37.4
0,173.75,66.25,60.8,9.1,31.0,0.0,25.0,-26.9
0,156.25,61.75,75.2,8.6,31.0,0.1,16.9,-34.0
0,35.25,59.75,92.7,6.1,30.97,0.1,69.5,-13.3
0,29.75,68.75,76.1,8.6,31.0,0.0,34.9,-16.1
0,89.25,35.75,37.5,15.0,31.0,0.7,1.5,-27.3
0,116.75,60.25,71.8,8.1,31.0,0.0,11.7,-35.8
1,20.409497,41.526126,81.0,6.6,24.49,0.8,79.1,-3.3
0,40.25,30.25,35.8,12.5,4.84,2.6,2.0,5.3
0,76.25,33.25,65.6,9.5,30.38,1.2,24.9,-10.8
0,12.75,-19.25,65.0,4.8,0.0,3.1,9.0,16.3
0,72.75,53.25,44.6,8.5,31.0,0.1,6.4,-24.9
0,57.25,70.75,75.1,8.7,31.0,0.0,14.2,-22.7
1,19.5789,41.0503,71.1,8.3,12.33,0.9,103.8,2.1
0,139.25,68.75,52.7,7.2,31.0,0.0,6.0,-47.6
0,122.75,53.75,47.4,14.2,31.0,0.0,1.7,-36.3
0,78.25,39.25,46.5,11.8,30.99,0.4,0.1,-13.6
0,13.25,-13.25,76.3,8.6,0.0,3.3,55.0,18.2
0,88.75,43.25,36.1,11.2,31.0,0.4,1.9,-23.6
0,79.25,19.75,15.0,15.0,0.0,3.4,0.5,14.0
0,18.25,-8.25,85.0,12.4,0.0,2.8,159.4,15.7
1,45.5406,43.127,81.6,6.2,25.68,0.4,23.6,-4.4
0,56.25,45.75,69.6,9.5,30.99,0.4,11.0,-13.6
0,99.75,34.75,38.5,17.4,31.0,1.0,2.7,-23.4
0,107.75,54.75,59.4,9.7,31.0,0.1,6.6,-37.5
0,87.75,57.75,59.7,8.1,31.0,0.0,15.9,-27.5
0,128.75,54.25,37.6,11.3,31.0,0.0,3.2,-34.7
0,108.25,28.75,82.9,3.7,18.45,1.1,17.3,-0.2
0,33.75,58.25,88.3,5.8,30.65,0.0,68.2,-11.6
1,36.797888,38.158904,70.9,8.3,28.25,0.7,80.0,-7.2
0,102.75,74.25,50.4,6.3,31.0,0.0,28.4,-32.9
1,35.60835779,33.17006832,61.1,8.4,5.23,1.5,114.6,5.1
0,95.25,22.75,22.5,12.0,0.0,2.5,8.7,13.8
1,21.866439,41.900423,82.3,6.7,24.49,0.5,27.3,-3.3
1,49.090837,53.378337,71.9,6.2,31.0,0.1,45.1,-15.0
0,82.75,30.25,45.0,15.4,31.0,1.2,20.5,-19.0
0,54.25,49.75,56.8,8.4,31.0,0.3,12.1,-17.0
1,19.903558,40.488851,73.3,8.3,12.07,1.0,141.6,2.2
0,70.25,63.25,75.5,6.0,31.0,0.0,22.0,-23.5
0,136.25,64.75,55.8,7.1,31.0,0.0,1.8,-48.3
0,93.25,24.25,39.4,12.1,0.74,1.9,13.2,8.2
1,16.37,-18.17,66.3,13.3,0.0,4.4,108.0,19.2
1,21.311893,42.010753,82.4,6.3,26.58,0.7,40.8,-5.3
0,54.25,31.25,45.0,14.3,25.15,1.9,25.8,-3.9
0,12.25,-17.25,68.8,6.5,0.0,3.2,34.0,15.8
0,67.75,48.75,41.0,8.8,31.0,0.2,6.2,-23.7
0,20.75,44.75,83.5,5.6,22.25,0.5,30.2,-1.7
0,54.75,47.75,62.3,8.7,31.0,0.4,11.8,-15.3
0,76.75,26.25,36.7,14.8,1.31,2.3,0.6,7.6
1,19.925117,41.614329,73.6,7.7,14.72,0.8,117.4,1.2
0,103.25,40.75,29.6,12.6,31.0,0.2,0.6,-20.8
0,127.25,57.75,77.7,7.7,31.0,0.0,13.6,-35.2
0,70.75,25.75,13.8,18.8,3.91,2.8,0.2,5.8
1,35.38291,32.81113,57.2,8.1,0.15,1.7,114.1,9.2
0,89.25,31.25,41.8,12.9,31.0,1.1,1.5,-17.7
0,108.25,57.75,73.7,9.3,31.0,0.0,7.5,-36.3
1,25.918611,42.197778,80.7,7.2,23.33,0.5,36.6,-2.3
0,142.25,64.25,57.9,8.0,31.0,0.0,4.6,-48.2
0,88.25,23.25,43.1,15.3,0.0,2.4,0.3,11.8
0,173.75,64.75,61.0,9.0,31.0,0.0,29.3,-25.0
1,22.681666,43.347777,86.1,5.8,26.68,0.7,30.5,-5.4
0,98.25,27.25,27.9,11.5,22.49,1.6,24.8,-1.8
0,78.25,18.75,13.0,14.6,0.0,3.6,0.7,14.8
0,141.25,61.75,52.7,8.1,31.0,0.0,3.2,-44.9
0,87.25,54.25,56.6,9.5,31.0,0.0,5.4,-28.7
0,66.25,49.75,38.4,8.5,31.0,0.1,9.4,-23.7
0,127.25,67.75,62.3,6.8,31.0,0.0,10.6,-45.7
0,106.25,36.75,45.9,9.1,31.0,0.8,2.5,-13.8
0,76.75,12.25,27.1,12.0,0.0,4.2,0.1,17.0
0,131.75,49.75,39.2,10.9,31.0,0.0,4.4,-31.0
1,19.924128,41.414369,71.1,8.3,12.33,0.9,103.8,2.1
0,42.25,43.75,71.0,9.0,30.84,0.6,45.4,-12.4
0,81.25,30.25,50.1,14.7,31.0,1.1,14.6,-21.1
0,84.25,63.75,86.9,6.5,31.0,0.0,22.0,-27.0
0,91.25,35.25,39.2,14.8,31.0,0.8,0.4,-25.8
0,92.25,38.75,33.3,15.6,31.0,0.9,0.0,-22.8
0,66.25,62.25,70.4,6.7,31.0,0.1,20.4,-22.9
0,129.75,67.75,60.8,6.7,31.0,0.0,7.5,-47.2
0,95.75,23.25,26.4,12.2,0.0,2.4,14.5,12.8
0,45.25,35.25,52.7,9.8,14.45,1.0,53.8,1.3
0,119.75,68.75,66.0,6.7,31.0,0.0,14.7,-38.0
0,44.25,30.25,33.8,12.0,3.56,2.6,11.9,6.0
1,19.8506,42.57,78.7,5.8,27.59,0.9,65.2,-6.4
0,122.75,66.75,63.1,5.8,31.0,0.0,16.6,-36.4
0,89.25,35.25,38.8,15.0,31.0,0.7,2.8,-26.5
0,117.25,34.25,45.4,9.3,27.76,1.4,0.3,-6.6
0,126.25,63.25,68.6,5.9,31.0,0.0,9.7,-38.3
0,146.75,60.25,62.3,6.6,31.0,0.0,20.8,-26.8
0,73.75,44.25,47.2,10.3,30.78,0.4,8.6,-12.1
0,103.25,60.25,72.5,10.2,31.0,0.0,9.6,-37.3
0,96.25,22.25,27.1,12.9,0.0,2.5,6.1,12.9
1,19.5789,41.0503,71.1,8.3,12.33,0.9,103.8,2.1
0,97.75,63.25,73.2,6.8,31.0,0.0,15.9,-37.5
0,119.25,49.25,29.9,10.9,31.0,0.0,1.6,-32.3
0,97.25,25.75,21.4,11.6,1.42,1.9,32.3,7.5
0,113.75,72.75,67.9,5.9,31.0,0.0,24.8,-38.1
0,79.75,15.25,19.5,10.9,0.0,4.0,1.2,19.4
0,135.75,61.25,59.7,6.7,31.0,0.0,4.5,-41.3
0,49.25,63.25,75.8,7.1,31.0,0.0,38.0,-19.3
0,63.75,54.75,38.3,8.7,31.0,0.1,5.1,-22.7
0,38.75,26.25,34.9,12.0,0.33,3.7,7.1,8.8
0,35.75,41.25,74.2,6.1,19.5,0.8,63.7,-0.6
1,22.332438,42.327522,80.4,6.6,25.78,0.7,28.2,-4.5
0,43.25,47.25,79.4,5.6,28.7,0.3,18.5,-7.8
0,131.25,55.25,48.8,10.3,31.0,0.0,5.9,-39.0
1,23.736111,41.592778,80.8,6.4,25.99,0.9,33.9,-4.7
0,102.25,76.25,53.3,6.7,31.0,0.0,13.4,-34.8
0,72.25,55.25,48.8,8.2,31.0,0.0,4.4,-25.7
0,88.75,59.75,68.9,7.7,31.0,0.0,20.7,-28.5
0,91.25,24.75,43.7,14.0,0.0,2.1,9.1,10.8
0,84.75,47.75,40.7,8.8,31.0,0.0,6.7,-25.8
0,76.75,19.25,13.5,15.3,0.0,3.7,0.5,14.8
0,68.25,57.25,46.7,8.1,31.0,0.0,6.6,-24.4
0,123.25,70.25,62.8,5.9,31.0,0.0,18.2,-40.0
0,122.75,50.25,30.8,15.7,31.0,0.2,1.6,-36.0
0,173.25,67.25,64.3,9.6,31.0,0.0,17.1,-30.4
0,105.75,70.25,58.5,7.5,31.0,0.0,21.3,-35.0
1,19.544564,41.915077,73.6,7.7,14.72,0.8,117.4,1.2
0,98.25,38.75,33.7,13.6,31.0,0.6,0.8,-29.4
0,84.25,65.25,89.0,5.9,31.0,0.0,26.9,-26.8
0,97.25,79.25,57.5,7.4,31.0,0.0,8.8,-36.9
0,40.75,43.25,70.2,8.0,26.77,0.8,101.2,-5.5
0,29.25,36.75,63.6,9.7,13.65,1.1,131.0,1.6
0,48.25,24.25,43.2,9.3,0.0,3.4,19.4,12.9
0,114.25,38.25,24.4,11.8,30.45,1.0,0.3,-11.0
0,32.75,24.25,27.1,15.0,0.23,4.2,0.0,9.0
0,160.25,55.75,80.2,6.8,31.0,0.0,38.9,-22.5
0,151.75,65.75,94.3,7.9,31.0,0.0,21.3,-37.7
0,155.75,63.75,79.5,8.4,31.0,0.1,19.5,-34.9
0,81.75,42.75,45.6,13.7,31.0,0.5,5.2,-26.7
0,110.25,62.75,76.7,8.3,31.0,0.0,8.4,-35.5
0,43.75,38.75,51.6,8.7,29.55,0.5,35.0,-9.1
0,106.25,66.75,68.2,8.3,31.0,0.0,11.1,-37.1
0,40.25,22.75,47.0,11.9,0.0,4.2,8.5,12.9
0,134.25,51.25,42.2,11.4,31.0,0.1,3.8,-35.1
0,85.75,21.75,36.5,13.9,0.0,2.5,1.2,11.6
0,112.25,58.75,74.8,8.5,31.0,0.0,8.9,-35.6
1,45.765,42.987,72.5,8.0,30.96,0.6,45.6,-13.2
0,14.75,-11.75,83.8,9.8,0.0,3.0,111.9,14.7
0,128.25,62.75,79.1,5.9,31.0,0.0,6.2,-39.7
0,-173.75,65.25,77.5,7.4,31.0,0.0,67.0,-16.8
0,34.25,37.75,70.9,7.8,23.09,0.9,43.7,-2.1
1,35.045495,32.152569,54.0,8.3,0.74,1.7,102.9,8.2
0,47.75,58.25,73.0,6.0,31.0,0.0,44.8,-16.2
0,150.75,71.25,77.3,8.2,31.0,0.1,21.0,-36.9
0,136.75,61.75,56.7,6.9,31.0,0.0,3.7,-42.3
1,71.765426,54.303234,47.5,8.4,31.0,0.0,4.5,-25.2
0,58.75,48.75,59.2,9.7,31.0,0.3,8.9,-21.0
0,143.25,59.75,53.6,6.0,31.0,0.1,19.3,-24.4
0,80.75,36.25,54.3,13.1,31.0,0.8,0.1,-18.6
0,66.25,55.25,44.6,8.1,31.0,0.0,4.1,-24.2
0,172.75,64.25,61.3,9.5,31.0,0.0,28.4,-26.8
0,51.25,34.75,51.8,9.7,16.06,1.0,39.3,0.7
0,119.25,71.25,67.4,6.1,31.0,0.0,17.3,-39.3
0,42.75,65.25,90.5,7.3,31.0,0.0,50.4,-19.0
0,119.25,41.25,20.1,12.3,31.0,1.1,0.0,-20.7
1,22.151094,41.439703,75.4,7.0,25.25,0.6,28.0,-4.0
1,22.44736,42.54848,83.9,6.2,26.19,0.7,28.7,-4.9
0,61.25,59.25,70.1,8.0,31.0,0.0,22.6,-20.5
0,142.25,46.75,68.1,4.9,30.52,0.4,60.7,-11.2
0,122.75,70.75,64.0,5.9,31.0,0.0,18.5,-40.5
0,39.75,40.75,63.6,9.0,26.58,0.7,44.4,-5.3
0,102.75,29.75,53.9,6.5,21.02,1.2,16.8,-1.2
0,112.25,73.25,65.0,5.8,31.0,0.0,26.8,-37.4
1,35.531032,38.02209,68.6,8.0,26.87,0.7,64.3,-5.6
0,101.75,40.75,29.4,13.2,31.0,0.2,0.6,-21.3
0,46.25,37.75,60.9,8.4,30.25,0.7,27.0,-10.5
0,100.25,35.25,38.4,18.9,31.0,1.1,1.5,-21.4
0,15.75,-14.25,78.8,11.8,0.0,3.4,165.0,15.2
0,81.75,41.75,38.7,13.3,31.0,0.5,1.9,-17.9
1,20.361076,42.227376,82.0,6.0,26.09,0.7,71.6,-4.8
0,152.25,59.25,65.2,6.1,31.0,0.0,12.4,-21.0
0,152.25,62.25,75.0,7.9,31.0,0.0,23.6,-36.1
0,41.25,19.25,51.3,9.2,0.0,3.6,14.2,19.3
0,154.25,59.75,68.8,6.8,31.0,0.0,15.3,-23.9
0,125.75,51.75,31.4,14.1,31.0,0.1,1.5,-33.7
0,61.75,63.25,65.8,8.0,31.0,0.0,22.1,-23.1
0,120.75,62.75,59.0,6.5,31.0,0.0,14.5,-35.4
0,97.75,40.25,33.2,11.4,31.0,0.5,0.5,-17.8
0,99.25,55.25,52.7,11.5,31.0,0.0,7.9,-31.7
0,52.25,60.25,72.1,6.4,31.0,0.0,53.0,-17.3
0,115.75,56.25,64.7,10.1,31.0,0.0,1.8,-36.6
0,86.25,30.25,36.2,16.4,31.0,1.1,4.7,-20.5
0,126.25,45.75,26.2,9.8,31.0,0.1,1.2,-25.3
1,20.388855,41.654737,81.0,6.6,24.49,0.8,79.1,-3.3
0,90.75,60.75,74.2,7.7,31.0,0.1,22.5,-30.6
0,67.75,65.25,89.3,4.9,31.0,0.0,22.8,-23.1
0,52.75,58.75,67.5,6.3,31.0,0.1,46.0,-17.3
0,111.75,68.25,74.5,7.3,31.0,0.0,14.5,-36.1
0,167.75,65.25,66.5,9.5,31.0,0.0,17.7,-29.9
0,72.25,71.25,85.8,6.4,31.0,0.0,15.2,-26.0
0,37.75,36.25,69.1,8.2,9.52,1.2,52.1,3.2
0,12.75,-16.25,70.0,8.6,0.0,3.5,44.0,16.6
0,127.75,53.75,38.0,12.0,31.0,0.0,1.8,-34.5
0,111.25,64.75,80.9,8.6,31.0,0.1,8.5,-35.9
0,79.25,10.75,36.2,7.1,0.0,4.3,21.6,22.5
0,37.75,57.25,87.8,5.6,30.73,0.1,39.1,-11.9
0,44.75,34.25,47.6,10.6,3.56,1.5,44.0,6.0
0,79.75,56.25,53.5,7.6,31.0,0.0,7.0,-26.5
0,135.75,60.25,59.4,6.6,31.0,0.0,5.6,-38.9
0,78.25,20.75,12.9,14.9,0.0,3.4,0.1,14.1
0,14.75,-13.75,81.3,11.0,0.0,3.2,154.0,14.0
0,67.75,55.75,45.3,8.3,31.0,0.0,4.3,-24.6
0,78.25,26.25,38.4,15.2,2.31,2.0,4.6,6.8
0,21.75,39.75,60.2,8.0,17.66,0.6,73.4,0.1
0,60.75,75.25,76.3,8.4,31.0,0.0,18.4,-30.2
0,128.75,72.75,57.5,5.7,31.0,0.0,19.9,-44.9
0,93.25,67.75,75.1,6.9,31.0,0.1,22.6,-34.7
0,45.75,44.25,80.7,5.9,25.25,0.4,16.0,-4.0
0,16.75,-27.25,33.8,11.5,0.0,6.1,18.0,15.8
0,62.25,49.75,47.8,8.8,31.0,0.1,8.6,-22.5
0,42.25,29.75,38.0,12.4,5.03,2.6,5.0,5.2
1,35.60209264,33.20705317,61.1,8.4,5.23,1.5,114.6,5.1
0,92.75,68.25,76.3,7.0,31.0,0.1,23.1,-33.9
0,-177.75,66.25,75.3,8.0,31.0,0.0,51.4,-21.2
0,129.75,54.75,40.9,10.6,31.0,0.0,4.6,-35.2
0,77.75,39.75,50.5,11.0,31.0,0.4,0.2,-14.0
0,28.75,59.25,90.9,5.4,29.66,0.0,67.2,-9.3
0,18.75,-14.25,77.5,11.8,0.0,3.2,215.0,16.0
1,23.82165,41.48941,77.4,6.6,23.09,0.8,34.5,-2.1
0,80.25,33.75,54.1,15.0,31.0,0.8,0.7,-25.2
0,59.75,48.75,59.4,9.6,31.0,0.3,10.0,-20.9
0,48.25,23.75,43.1,9.2,0.0,3.4,10.9,13.9
0,63.25,47.25,58.5,8.9,31.0,0.2,6.0,-19.2
1,46.92,44.11,79.7,5.5,24.37,0.4,16.3,-3.2
0,121.25,66.25,61.9,6.4,31.0,0.0,13.4,-36.7
0,119.25,45.25,28.8,9.9,31.0,0.3,0.7,-27.0
0,79.25,38.75,48.9,12.2,31.0,0.5,0.0,-13.9
0,43.75,29.75,35.4,12.1,2.75,2.8,9.0,6.5
0,112.25,41.75,21.5,11.3,31.0,0.7,0.8,-23.0
0,117.25,30.25,64.8,6.3,23.91,1.5,29.1,-2.8
0,106.25,33.75,64.7,6.5,26.48,0.8,4.9,-5.2
0,13.75,-7.25,85.0,8.1,0.0,2.9,88.1,20.0
0,123.25,66.75,64.3,5.6,31.0,0.0,16.9,-36.3
0,95.75,73.75,60.0,6.9,31.0,0.0,20.2,-32.6
0,111.25,35.25,44.8,10.8,29.88,1.2,1.0,-9.7
0,27.25,24.25,23.3,16.4,6.49,3.0,1.9,4.5
0,47.25,23.75,43.5,10.3,0.0,3.3,8.4,12.3
1,16.69,-18.56,63.8,14.0,0.0,4.5,111.0,19.1
0,95.75,34.75,40.3,14.4,31.0,0.8,2.2,-25.1
0,63.75,76.25,78.8,7.6,31.0,0.0,13.8,-30.0
1,47.4616,40.5451,69.5,7.3,16.59,0.8,24.2,0.5
0,88.25,66.25,89.0,6.0,31.0,0.0,29.1,-28.6
0,142.25,65.75,58.0,8.2,31.0,0.0,4.0,-49.8
0,127.75,52.75,33.5,12.4,31.0,0.0,2.4,-32.5
1,20.992684,43.690234,83.8,5.7,24.37,0.6,35.2,-3.2
0,75.75,31.75,50.9,12.8,7.61,1.2,7.2,4.0
0,81.25,55.75,52.0,7.7,31.0,0.0,7.3,-27.1
0,77.25,61.75,78.0,7.3,31.0,0.1,16.5,-25.7
0,109.25,74.75,60.0,5.9,31.0,0.0,13.6,-37.2
0,92.75,56.25,70.2,7.3,31.0,0.1,6.2,-25.5
0,54.75,32.25,47.2,13.9,24.93,1.7,11.8,-3.7
0,16.75,-22.25,52.5,14.5,0.0,5.3,67.0,18.0
0,45.75,26.25,41.4,11.7,0.23,3.2,11.1,9.0
1,24.75052,42.13182,82.3,7.4,24.26,0.5,32.2,-3.1
0,46.25,65.75,86.4,8.0,31.0,0.1,39.3,-20.8
0,76.25,16.25,13.4,13.9,0.0,4.2,0.1,17.2
0,134.25,62.75,63.0,6.4,31.0,0.0,3.7,-43.1
0,84.25,31.25,46.1,16.0,31.0,1.2,18.9,-18.8
1,34.984138,32.636246,57.2,8.1,0.15,1.7,114.1,9.2
0,87.75,25.25,33.9,14.6,0.06,2.1,6.5,9.5
1,46.412883,42.136309,68.7,8.3,31.0,0.5,48.7,-17.1
1,26.1469,40.8806,71.0,6.8,14.99,0.8,46.5,1.1
0,13.25,-18.75,66.3,6.9,0.0,3.6,45.0,15.1
0,102.25,38.25,32.9,12.8,31.0,0.7,1.4,-17.6
0,66.25,52.25,38.5,8.7,31.0,0.0,4.5,-25.0
0,127.25,59.75,82.0,6.4,31.0,0.0,12.6,-34.5
0,77.25,34.75,61.2,11.5,31.0,0.8,20.9,-19.7
1,35.465791,32.811608,57.2,8.1,0.15,1.7,114.1,9.2
0,101.25,53.75,55.8,10.4,31.0,0.0,8.4,-30.9
0,81.25,17.25,21.1,11.2,0.0,3.6,0.1,17.4
0,58.75,33.75,46.6,13.2,24.26,1.5,16.7,-3.1
0,73.75,39.25,53.2,9.8,31.0,0.5,12.1,-25.3
0,80.25,59.25,67.4,7.5,31.0,0.0,12.6,-26.2
0,77.75,36.75,56.5,11.6,31.0,0.6,6.6,-23.4
0,58.75,50.75,54.0,9.2,31.0,0.2,10.7,-21.3
0,59.25,48.75,59.1,9.6,31.0,0.2,8.7,-20.5
0,74.25,18.75,18.1,17.5,0.0,3.4,0.0,12.4
0,65.75,52.25,36.3,8.7,31.0,0.0,5.2,-24.8
0,162.75,57.25,78.8,6.3,31.0,0.0,46.0,-19.0
0,82.75,42.25,43.6,12.3,31.0,0.6,3.0,-20.8
0,64.75,65.25,83.6,6.1,31.0,0.0,22.7,-23.6
0,67.75,60.25,58.9,7.0,31.0,0.0,13.6,-22.6
0,82.25,34.25,52.7,15.8,31.0,0.7,6.6,-28.2
0,130.75,44.75,32.3,9.2,31.0,0.4,2.2,-23.8
0,50.25,56.75,65.4,6.1,31.0,0.1,52.2,-16.5
0,46.75,21.25,40.0,10.9,0.0,3.6,4.0,14.0
1,19.62631,40.35514,73.3,8.3,12.07,1.0,141.6,2.2
